id,last_name,first_name,middle_name,suffix,date_of_birth,protected_address,street_address,municipality,zip_code,status,eligible_date,must_show_id,drivers_license,state_id,precinct,ballot_style,voted,absentee,return_status
4966383,GRIFFIN,SHARON,,SR,6/25/67,FALSE,89869 SULLIVAN POINT,SUTTER CREEK,95699,A,1/7/08,FALSE,U7032336,1454604727,03800,03800-0004,FALSE,FALSE,
8244974,BARNES,RUBY,,,4/27/31,FALSE,6692 SUNNYSIDE PARKWAY,WOODLAND,95695,S,7/8/12,TRUE,W2497881,1014194729,03800,03800-0002,TRUE,FALSE,
4775724,MARSHALL,RUBY,,II,8/9/24,FALSE,43025 GOLDEN LEAF TERRACE,HEATHER GLEN,95703,S,11/16/10,TRUE,X6171556,1145040384,03800,03800-0004,TRUE,TRUE,PB
6324477,SIMMONS,ANGELA,,,5/2/27,TRUE,45201 THACKERAY TRAIL,ALTA,95701,A,9/26/12,FALSE,X6448537,1379328595,03800,03800-0007,FALSE,FALSE,
9196000,RAMIREZ,JASON,DOUGLAS,,6/25/42,TRUE,660 SUTTERIDGE COURT,WILTON,95693,A,8/11/02,FALSE,X7718496,1951587026,03800,03800-0002,TRUE,TRUE,
6432720,LAWSON,TERESA,,,12/17/61,FALSE,48 ALMO PASS,HEATHER GLEN,95703,A,5/13/08,TRUE,Y4567872,1993871749,03800,03800-0005,FALSE,FALSE,PB
3972717,HUNTER,LORI,,,9/4/72,FALSE,11796 ESKER ALLEY,VACAVILLE,95696,S,8/15/00,TRUE,Z2866265,1373467813,03800,03800-0009,TRUE,FALSE,PB
3852094,RUSSELL,JOHNNY,,,12/16/82,TRUE,0809 MYRTLE ALLEY,VACAVILLE,95696,S,2/10/10,FALSE,Z4049520,1355787844,03800,03800-0001,FALSE,FALSE,PB
5013305,POWELL,PHILLIP,,III,2/17/96,TRUE,197 MANLEY ROAD,VOLCANO,95689,A,8/22/12,FALSE,A4313113,1957793395,03790,03790-0005,FALSE,FALSE,
1854017,MILLER,BILLY,,,3/11/84,FALSE,68 SCHLIMGEN PLACE,VOLCANO,95689,A,9/19/10,TRUE,A6803531,1138558579,03790,03790-0007,TRUE,TRUE,
4929618,HUGHES,RUTH,,,12/3/84,FALSE,2631 ONSGARD POINT,WALKER LANDING,95690,A,1/23/09,FALSE,A9966289,1181423157,03790,03790-0007,FALSE,FALSE,
6929647,SCHMIDT,MICHELLE,WILLIE,,8/9/94,FALSE,40475 PENNSYLVANIA STREET,THORNTON,95686,S,11/10/11,TRUE,B1340236,1811273348,03790,03790-0008,TRUE,TRUE,
6794408,KENNEDY,LARRY,,,1/10/41,TRUE,6 BONNER PLAZA,RYER ISLAND,95690,A,11/28/05,TRUE,B2772616,1958860122,03790,03790-0001,TRUE,FALSE,
7838663,WRIGHT,ERIC,MARK,,6/23/26,FALSE,2 FREMONT JUNCTION,RYDE,95680,S,12/11/10,FALSE,B3867489,1459528497,03790,03790-0007,TRUE,TRUE,
3457826,ROGERS,JIMMY,PHYLLIS,,4/14/91,TRUE,8168 WEST PARK,RNCHO MURIETA,95683,A,7/13/06,TRUE,B6921867,1923141027,03790,03790-0003,FALSE,FALSE,PB
6367981,SCOTT,GREGORY,JERRY,,3/12/89,TRUE,66 HIGH CROSSING AVENUE,EAGLE TREE,95690,A,10/25/12,FALSE,B8756791,1490559242,03790,03790-0003,TRUE,FALSE,
7637027,REYNOLDS,JIMMY,CYNTHIA,,11/14/21,TRUE,2 FULTON DRIVE,RYER ISLAND,95690,S,1/8/01,FALSE,C2854716,1730855251,03790,03790-0009,FALSE,FALSE,
7425210,BROWN,RACHEL,,,6/30/36,TRUE,22143 NEVADA PLAZA,WALNUT GROVE,95690,S,6/8/00,FALSE,C4681534,1381417238,03790,03790-0001,FALSE,TRUE,
8686008,ARNOLD,BARBARA,ALAN,,8/19/47,TRUE,58086 MONUMENT CIRCLE,SUTTER HILL,95685,S,11/26/02,FALSE,C4758344,1234799435,03790,03790-0003,TRUE,TRUE,
8617085,MYERS,ROY,DANIEL,,4/29/83,FALSE,50 MONUMENT PLAZA,VACAVILLE,95687,S,2/20/13,FALSE,D0229705,1309285220,03790,03790-0002,TRUE,FALSE,
1530782,SIMPSON,JEFFREY,,,9/14/48,FALSE,2 DAKOTA TERRACE,LONG ISLAND,95690,A,7/8/15,FALSE,D3366417,1989242717,03790,03790-0001,FALSE,FALSE,
1526435,ANDREWS,SCOTT,,,1/27/48,TRUE,2839 KINSMAN JUNCTION,OMO RANCH,95684,S,11/20/02,FALSE,D6810681,1870854486,03790,03790-0008,TRUE,TRUE,
6873192,REID,DOUGLAS,NANCY,,7/18/92,FALSE,51571 HAVEY CROSSING,SHERIDAN,95681,S,3/24/13,FALSE,D7465923,1481042165,03790,03790-0001,TRUE,FALSE,
2358940,PATTERSON,NORMA,,,12/31/21,TRUE,7330 UNION CROSSING,WHEATLAND,95692,A,5/31/00,TRUE,D9083560,1829803040,03790,03790-0007,TRUE,FALSE,
9084268,RICHARDS,ASHLEY,BRIAN,,3/26/34,TRUE,7681 THACKERAY ROAD,RYDE,95680,A,5/21/10,TRUE,E0351329,1595091501,03790,03790-0007,FALSE,FALSE,
1083989,HOWARD,TERESA,,,10/11/36,TRUE,098 CALYPSO STREET,RUMSEY,95679,S,8/24/06,FALSE,E0740887,1440193666,03790,03790-0004,FALSE,TRUE,PB
1604785,CHAVEZ,ANN,TINA,,5/9/21,FALSE,6 BUELL ALLEY,ROSEVILLE,95678,S,1/9/11,TRUE,E1333167,1277445453,03790,03790-0009,TRUE,TRUE,
6913744,ARMSTRONG,ASHLEY,,,10/3/76,FALSE,71 EVERETT ROAD,WHEATLAND,95692,A,9/15/12,TRUE,E3690317,1788316711,03790,03790-0008,FALSE,TRUE,
7720435,GIBSON,LAWRENCE,GEORGE,,11/19/77,FALSE,40587 CLOVE PLACE,SUTTER HILL,95685,S,7/30/01,FALSE,E3815976,1191002305,03790,03790-0003,FALSE,FALSE,PB
1209585,ROBINSON,JANICE,,,4/29/69,TRUE,32 JOHNSON POINT,SUTTER HILL,95685,A,9/7/12,TRUE,E7233382,1349364885,03790,03790-0001,TRUE,TRUE,
1653496,GRAY,JUAN,,,2/23/54,FALSE,149 KNUTSON TRAIL,W SACRAMENTO,95691,A,10/28/13,TRUE,G2225529,1422823976,03790,03790-0002,TRUE,TRUE,
8936810,RAMOS,LILLIAN,,,11/10/94,FALSE,982 RUSKIN CROSSING,RANCHO MURIETA,95683,S,5/27/02,FALSE,G3289694,1046291324,03790,03790-0006,TRUE,TRUE,PB
4111111,FRAZIER,JUDY,SUSAN,,5/12/59,TRUE,9 DUKE STREET,SHINGLE SPGS,95682,S,12/17/15,TRUE,G3955623,1758528135,03790,03790-0004,FALSE,TRUE,
1490739,WOOD,ERIC,,,1/27/87,TRUE,1344 ROWLAND LANE,WALKER LANDING,95690,S,5/15/03,FALSE,G4791449,1503891570,03790,03790-0002,FALSE,FALSE,PB
3306886,MORGAN,TIMOTHY,,,12/14/92,FALSE,7426 FULLER CENTER,WHEATLAND,95692,S,2/22/00,FALSE,G6747368,1236841194,03790,03790-0002,TRUE,TRUE,
7628466,CARTER,JAMES,,,10/1/58,TRUE,1 EASTWOOD TRAIL,SHINGLE SPRINGS,95682,A,6/7/02,FALSE,G6838870,1173513029,03790,03790-0009,TRUE,FALSE,
3097431,ARNOLD,JONATHAN,KIMBERLY,,6/20/35,TRUE,714 HAVEY DRIVE,ROSEVILLE,95678,A,12/22/07,FALSE,H1809396,1190311010,03790,03790-0008,FALSE,FALSE,
2463717,WILSON,ELIZABETH,JULIE,,1/3/80,TRUE,42 TROY PLACE,VACAVILLE,95687,S,2/4/14,FALSE,H2860245,1774794886,03790,03790-0001,TRUE,FALSE,
3483558,WALKER,HOWARD,WALTER,,9/25/66,FALSE,54 SCOFIELD HILL,OMO RANCH,95684,S,7/24/01,FALSE,H3044061,1411214485,03790,03790-0002,FALSE,TRUE,PB
2520506,WATSON,JESSICA,,IV,3/11/95,TRUE,17647 SUTTERIDGE LANE,OMO RANCH,95684,S,3/4/09,TRUE,H8729028,1527289162,03790,03790-0007,FALSE,FALSE,
2892375,HILL,RONALD,,,8/21/90,TRUE,458 MARYLAND CENTER,RNCHO MURIETA,95683,A,5/2/09,FALSE,H9520100,1984063440,03790,03790-0008,FALSE,FALSE,
2503947,SNYDER,WILLIE,,,9/27/21,FALSE,43 KILLDEER PARK,VOLCANO,95689,A,7/4/16,FALSE,I2778622,1628438500,03790,03790-0004,TRUE,FALSE,
6908326,MURRAY,LAWRENCE,,,11/13/43,FALSE,88 BURNING WOOD CENTER,THORNTON,95686,A,9/19/04,TRUE,I2922905,1640541127,03790,03790-0010,TRUE,FALSE,
2950604,WOODS,KEVIN,LOIS,,6/17/79,TRUE,556 EGGENDART AVENUE,ROSEVILLE,95678,A,10/31/11,FALSE,I7546741,1191977621,03790,03790-0003,FALSE,FALSE,PB
6236728,SPENCER,KENNETH,TERRY,,4/4/63,FALSE,7 HANSONS WAY,RANCHO MURIETA,95683,S,8/14/15,FALSE,I8799603,1481730844,03790,03790-0010,TRUE,TRUE,
3719707,MORALES,NICOLE,,,9/21/38,TRUE,502 DAKOTA LANE,SHINGLE SPRINGS,95682,A,2/6/16,TRUE,J3648409,1951548034,03790,03790-0001,TRUE,FALSE,
8036194,JOHNSON,CATHERINE,RALPH,,5/19/22,FALSE,7105 LIEN JUNCTION,CAMERON PARK,95682,A,11/21/10,TRUE,J9111406,1003601979,03790,03790-0002,TRUE,FALSE,
3513196,FRANKLIN,FRED,,,1/12/88,FALSE,4271 RUSK POINT,WALNUT GROVE,95690,S,7/19/13,FALSE,J9797462,1094964739,03790,03790-0009,TRUE,TRUE,PB
6512338,BURKE,MARY,VIRGINIA,,10/11/66,TRUE,7712 LINDBERGH ALLEY,WHEATLAND,95692,A,1/1/05,TRUE,K0476924,1350915910,03790,03790-0005,FALSE,TRUE,
8400443,MEDINA,RUSSELL,JIMMY,,11/10/22,FALSE,63154 VERNON POINT,GRAND ISLAND,95690,A,1/15/13,TRUE,K2273846,1676473548,03790,03790-0002,TRUE,TRUE,
4523065,GRAY,GEORGE,JEAN,SR,7/26/69,TRUE,95778 BUHLER WAY,VACAVILLE,95688,A,9/5/12,TRUE,K2359572,1073347449,03790,03790-0005,FALSE,FALSE,
3215978,JONES,NICOLE,STEPHANIE,,12/20/50,FALSE,9874 CHEROKEE WAY,RYDE,95680,A,12/7/00,TRUE,K3895001,1064108166,03790,03790-0002,TRUE,TRUE,
9769685,DANIELS,PHYLLIS,,,8/31/22,TRUE,82076 STUART TERRACE,SLOUGHHOUSE,95683,A,11/11/03,FALSE,L0918640,1573240129,03790,03790-0005,FALSE,TRUE,
8307100,LITTLE,SANDRA,,,9/28/60,TRUE,8991 LUSTER WAY,RANCHO MURIETA,95683,A,8/27/05,TRUE,L6698822,1428826737,03790,03790-0003,FALSE,FALSE,
5184691,WILLIS,MARGARET,DEBRA,,8/1/87,TRUE,4 NANCY LANE,ALLENDALE,95688,A,7/7/03,FALSE,L9166836,1078370499,03790,03790-0001,TRUE,TRUE,PB
9815904,LONG,MILDRED,,,6/1/69,TRUE,2226 EAST WAY,ROSEVILLE,95678,A,12/19/04,TRUE,M0448991,1827628907,03790,03790-0001,TRUE,TRUE,
5935817,HILL,EARL,,,1/26/47,FALSE,13 EMMET POINT,ROSEVILLE,95678,A,9/3/03,FALSE,N1898822,1045258071,03790,03790-0002,FALSE,TRUE,PB
3409146,FERGUSON,BILLY,CHERYL,,3/16/91,TRUE,8628 BUNKER HILL CIRCLE,OMO RANCH,95684,S,5/3/06,FALSE,N2644857,1745554297,03790,03790-0006,FALSE,TRUE,
9856113,BURNS,ANTONIO,,,11/23/21,FALSE,89 BARTELT PLAZA,SHINGLE SPRINGS,95682,S,11/11/05,TRUE,N8077918,1605662621,03790,03790-0001,FALSE,FALSE,
4394589,ROBERTS,BRENDA,SHARON,,3/30/95,TRUE,06 SURREY POINT,RNCHO MURIETA,95683,S,6/7/01,TRUE,N8698556,1548991201,03790,03790-0009,FALSE,TRUE,
4694641,RICHARDS,WANDA,,,8/21/95,TRUE,5 GLACIER HILL ALLEY,FAIR PLAY,95684,S,7/4/14,TRUE,O1903647,1452372822,03790,03790-0004,FALSE,FALSE,
3771086,GEORGE,SANDRA,CHRIS,,12/22/39,FALSE,6 MELODY CENTER,RNCHO MURIETA,95683,A,3/23/13,TRUE,O3044316,1272833746,03790,03790-0010,FALSE,TRUE,
3954209,GONZALEZ,DENNIS,,,8/3/86,TRUE,56233 WAYRIDGE PARKWAY,OUTINGDALE,95684,A,2/17/02,TRUE,O3588703,1190859327,03790,03790-0009,TRUE,TRUE,
9167391,WEAVER,SEAN,,JR,12/2/30,TRUE,14 GREEN RIDGE TERRACE,WEST SACRAMENTO,95691,A,6/10/06,FALSE,O7474590,1944049340,03790,03790-0007,FALSE,TRUE,
5175085,SANCHEZ,RALPH,IRENE,II,7/27/51,FALSE,2544 CARPENTER PLAZA,VORDEN,95690,S,5/22/06,TRUE,O7529881,1611241520,03790,03790-0001,TRUE,FALSE,
2984683,SANCHEZ,ROBERT,,,7/3/92,FALSE,6853 LAWN PARK,OMO RANCH,95684,A,9/16/10,TRUE,O8066557,1579338980,03790,03790-0006,TRUE,TRUE,PB
2650707,MEDINA,ANDREW,GEORGE,,10/18/88,FALSE,2145 JANA CENTER,SOMERSET,95684,A,10/16/14,FALSE,P0390986,1895269648,03790,03790-0006,TRUE,TRUE,
5190572,LEWIS,RACHEL,,,3/31/97,FALSE,3859 EXPRESS CROSSING,OUTINGDALE,95684,A,2/3/14,FALSE,P0489850,1650626376,03790,03790-0003,TRUE,FALSE,
5088093,MILLER,CHRISTINA,BRUCE,,1/25/24,TRUE,0 MARCY CIRCLE,WHEATLAND,95692,A,7/23/16,TRUE,P5495529,1415554521,03790,03790-0001,TRUE,TRUE,
7103638,HILL,RAYMOND,,,11/19/81,FALSE,13162 ABERG DRIVE,RNCHO MURIETA,95683,S,4/18/11,FALSE,P7973545,1164746185,03790,03790-0008,FALSE,TRUE,PB
1552632,REID,DIANE,JOE,,6/29/55,FALSE,184 NORTHVIEW PARK,ROSEVILLE,95678,A,1/18/02,TRUE,Q6087640,1169833696,03790,03790-0002,TRUE,TRUE,PB
4802531,SANCHEZ,DORIS,,,11/2/20,FALSE,15720 MELROSE ROAD,RYER ISLAND,95690,S,11/28/01,FALSE,Q8440832,1816360001,03790,03790-0003,TRUE,TRUE,
6409562,HART,JIMMY,,,10/1/28,FALSE,06865 WEEPING BIRCH CENTER,RANCHO MURIETA,95683,S,6/2/08,FALSE,R8423189,1202069155,03790,03790-0004,FALSE,FALSE,
3235803,LONG,KATHY,AMY,,6/12/23,FALSE,014 DAWN PARK,SUTTER CREEK,95685,S,9/1/15,FALSE,S1605267,1828140458,03790,03790-0005,FALSE,FALSE,
1606455,WATKINS,RONALD,PHYLLIS,,9/26/97,TRUE,9 SHASTA PLACE,SLOUGHHOUSE,95683,A,12/29/02,TRUE,S1723265,1215748947,03790,03790-0005,TRUE,FALSE,
1686856,BISHOP,ANNIE,,,4/6/44,FALSE,29 KENNEDY PASS,LONG ISLAND,95690,S,6/17/00,FALSE,S2540268,1035510728,03790,03790-0006,FALSE,TRUE,
9328894,PALMER,WAYNE,,,11/3/31,TRUE,181 OAK VALLEY JUNCTION,SOMERSET,95684,S,12/3/15,TRUE,S3358965,1263979306,03790,03790-0006,TRUE,TRUE,
6243794,POWELL,KIMBERLY,,,2/7/22,TRUE,30 BLUESTEM STREET,LONG ISLAND,95690,S,7/14/16,TRUE,S7250789,1765444052,03790,03790-0002,FALSE,TRUE,
3739798,ROSE,MELISSA,,II,6/5/26,TRUE,755 MESTA PARK,VACAVILLE,95687,A,1/20/07,TRUE,S7955320,1238276892,03790,03790-0006,TRUE,TRUE,
4615973,MURPHY,JENNIFER,EVELYN,,5/7/91,TRUE,45776 LUKKEN ALLEY,SLOUGHHOUSE,95683,A,1/14/08,FALSE,S9282422,1169685940,03790,03790-0001,FALSE,FALSE,PB
6857394,ROSE,MARTIN,,SR,8/27/60,FALSE,60616 TOBAN PASS,WALNUT GROVE,95690,S,12/25/15,TRUE,T3775031,1755931276,03790,03790-0007,FALSE,FALSE,
1824744,FULLER,DORIS,,,12/12/75,TRUE,61 CREST LINE PLAZA,RANCHO MURIETA,95683,A,1/31/07,TRUE,T8906870,1634495168,03790,03790-0007,FALSE,FALSE,PB
8157321,COOPER,STEVEN,,,6/21/67,FALSE,27 WESTERFIELD ROAD,WHEATLAND,95692,A,10/30/00,FALSE,T9549968,1639571083,03790,03790-0004,TRUE,TRUE,
2688650,FULLER,LORI,,,5/24/33,FALSE,8 BUTTERNUT DRIVE,SHINGLE SPGS,95682,A,11/6/02,FALSE,U0617756,1016752052,03790,03790-0007,FALSE,TRUE,
8541182,GUTIERREZ,DANIEL,,,11/25/98,FALSE,82 RIVERSIDE POINT,SOMERSET,95684,A,11/18/01,TRUE,U2415614,1825512294,03790,03790-0007,FALSE,TRUE,
2724231,WALKER,ANN,,,1/13/34,FALSE,70 HANOVER CROSSING,THORNTON,95686,A,6/13/01,FALSE,U6090736,1385881489,03790,03790-0003,TRUE,FALSE,
1470576,DIAZ,LAWRENCE,,,12/6/29,FALSE,43262 UNION DRIVE,SHERIDAN,95681,S,9/7/12,TRUE,U8959472,1517363944,03790,03790-0005,TRUE,TRUE,
4648471,BURTON,DEBORAH,,,8/9/52,FALSE,5 SPRINGVIEW PARKWAY,HOWARD LANDING,95690,S,11/14/03,TRUE,V5470136,1900286283,03790,03790-0006,FALSE,FALSE,
8701741,HILL,JENNIFER,PHYLLIS,II,6/8/69,TRUE,5 KIPLING PARKWAY,RYDE,95680,S,9/20/05,TRUE,V9689535,1471793115,03790,03790-0006,FALSE,TRUE,
7266174,MITCHELL,MELISSA,SANDRA,,4/20/66,FALSE,2990 BOYD JUNCTION,VOLCANO,95689,A,8/29/09,FALSE,W0367646,1217537433,03790,03790-0009,FALSE,TRUE,
1369570,WALKER,LILLIAN,DONALD,,7/25/93,TRUE,0018 CROWNHARDT CROSSING,RNCHO MURIETA,95683,S,7/2/09,FALSE,W0560902,1923701352,03790,03790-0007,TRUE,FALSE,
9127454,GREEN,KELLY,,II,7/27/82,FALSE,29101 BUENA VISTA PLACE,ROSEVILLE,95678,A,5/4/11,FALSE,W4872741,1799299090,03790,03790-0003,FALSE,FALSE,
9077039,FISHER,HENRY,,,1/22/89,TRUE,3957 DAHLE TRAIL,OUTINGDALE,95684,A,11/21/12,FALSE,W6914780,1556165072,03790,03790-0005,FALSE,FALSE,
9578660,GEORGE,GLORIA,,,8/26/81,FALSE,5 RAMSEY CENTER,LONG ISLAND,95690,A,12/5/13,FALSE,X1215928,1061568460,03790,03790-0003,FALSE,TRUE,
1467520,HAYES,ANTHONY,,,3/16/49,FALSE,713 MALLARD CROSSING,SHINGLE SPRINGS,95682,S,3/25/16,FALSE,X1490802,1845431873,03790,03790-0001,TRUE,FALSE,
2951428,MURPHY,NICHOLAS,,JR,9/18/98,FALSE,3 NAMEKAGON POINT,SLOUGHHOUSE,95683,A,10/14/16,TRUE,Y3075288,1636000280,03790,03790-0003,TRUE,FALSE,PB
2965069,ELLIS,CARL,,II,3/7/41,FALSE,24029 GRACELAND ROAD,ALLENDALE,95688,S,4/30/02,TRUE,Y3858480,1486847089,03790,03790-0003,FALSE,FALSE,
9564596,REYES,RONALD,,,7/6/45,FALSE,73924 MELODY PASS,WEST SACRAMENTO,95691,S,6/3/07,FALSE,Y4786074,1913280497,03790,03790-0002,TRUE,TRUE,
5704904,GONZALES,MARILYN,NORMA,,7/14/47,TRUE,4 GREEN RIDGE DRIVE,RANCHO MURIETA,95683,A,5/19/04,TRUE,Y8780447,1900639933,03790,03790-0002,FALSE,FALSE,
4894407,EDWARDS,SANDRA,,,10/16/45,TRUE,321 EAGLE CREST STREET,ALLENDALE,95688,S,11/28/08,FALSE,Y9125399,1072316335,03790,03790-0005,TRUE,TRUE,
3126391,ROSE,WANDA,EVELYN,,2/10/22,FALSE,1 BOYD PASS,ALLENDALE,95688,S,9/8/06,TRUE,Y9671520,1847007704,03790,03790-0009,TRUE,FALSE,
8223050,ALVAREZ,ANNIE,,,12/4/53,TRUE,732 NEVADA PARK,FAIR PLAY,95684,A,12/18/16,FALSE,Z0918235,1876238460,03790,03790-0007,TRUE,FALSE,
7410640,ROBERTS,JANE,,,9/26/87,TRUE,23530 NEVADA ROAD,SLOUGHHOUSE,95683,S,3/20/10,TRUE,Z3519360,1585764123,03790,03790-0004,FALSE,TRUE,PB
6614613,GARZA,SAMUEL,BEVERLY,,6/24/92,TRUE,11375 ESCH POINT,SLOUGHHOUSE,95683,A,3/11/02,TRUE,Z9290916,1564505475,03790,03790-0009,TRUE,TRUE,
2082376,SCOTT,MARIE,,,6/22/89,TRUE,09683 BLAINE JUNCTION,OMO RANCH,95684,A,2/25/14,FALSE,,1346448605,03790,03790-0006,TRUE,FALSE,
3154415,JAMES,NICHOLAS,KEVIN,,5/20/96,TRUE,6500 SOUTH ROAD,VORDEN,95690,S,5/18/03,FALSE,,1917688167,03790,03790-0009,TRUE,FALSE,PB
3977137,BURNS,AARON,,,10/31/75,TRUE,1994 RAVEN CIRCLE,HOWARD LANDING,95690,S,2/13/11,FALSE,,1280823259,03790,03790-0009,TRUE,TRUE,
6789962,WARREN,RICHARD,BRANDON,,2/9/62,TRUE,18325 MERRICK DRIVE,VACAVILLE,95687,S,1/30/12,TRUE,,1758172652,03790,03790-0007,TRUE,TRUE,
9252163,ROBINSON,CARL,DIANE,,9/30/92,TRUE,1 MANITOWISH LANE,SHERIDAN,95681,S,11/8/07,TRUE,,1302059511,03790,03790-0009,FALSE,FALSE,
9865909,MORENO,BARBARA,,,7/29/28,TRUE,738 EAGLE CREST CENTER,VORDEN,95690,S,2/11/09,FALSE,,1452218031,03790,03790-0009,TRUE,FALSE,
9949662,RAMOS,LILLIAN,,,2/13/50,TRUE,89889 NANCY PARK,RYDE,95680,S,1/22/04,TRUE,,1059595176,03790,03790-0004,FALSE,FALSE,
7633217,MORGAN,CRAIG,,,6/27/65,FALSE,21380 EASTWOOD WAY,NIMBUS,95670,A,3/9/02,FALSE,A4034900,1977605714,03780,03780-0006,FALSE,FALSE,
4256785,HENDERSON,LILLIAN,,,7/29/72,FALSE,1120 SCHOOL DRIVE,PENRYN,95663,A,10/23/10,FALSE,A4329070,1454947450,03780,03780-0005,TRUE,FALSE,
6573768,ALLEN,SARA,,,9/14/82,FALSE,882 BAY POINT,ROBBINS,95676,A,11/30/09,TRUE,A4366330,1879594014,03780,03780-0001,FALSE,FALSE,
3940185,KING,JOSEPH,,,4/29/43,TRUE,1616 GARRISON TERRACE,SUNSET WHITNEY RANCH,95677,A,3/17/08,TRUE,A5667465,1227177096,03780,03780-0005,FALSE,TRUE,
8461778,PEREZ,THOMAS,MARIA,,4/25/59,TRUE,54965 MEADOW RIDGE PARKWAY,REPRESA,95671,A,6/8/09,FALSE,A8082790,1732054387,03780,03780-0001,TRUE,FALSE,
9918852,JACKSON,JANE,,,12/12/94,FALSE,86970 JENIFER CENTER,SUNSET WHITNEY RANCH,95677,A,7/11/01,TRUE,A9478512,1732022369,03780,03780-0008,FALSE,TRUE,
9563668,CUNNINGHAM,PAMELA,,,5/5/25,FALSE,1534 MCCORMICK PASS,NEWTOWN,95667,S,7/4/07,TRUE,B2439095,1530755745,03780,03780-0010,FALSE,TRUE,PB
5479273,FRAZIER,LOUISE,,,4/17/34,TRUE,4 MOLAND ALLEY,PLEASANT GRV,95668,A,10/2/06,FALSE,B7646071,1450422856,03780,03780-0005,TRUE,FALSE,
3687425,MORENO,CHRISTOPHER,,II,5/20/97,TRUE,9 UNION CENTER,KELSEY,95667,A,2/15/13,TRUE,C0043607,1670955262,03780,03780-0003,FALSE,FALSE,
3912236,OLIVER,MILDRED,PATRICIA,II,12/23/33,TRUE,37553 INDEPENDENCE CROSSING,ROCKLIN,95677,S,8/7/16,FALSE,C3245261,1883147202,03780,03780-0001,TRUE,TRUE,
9424232,SPENCER,ANGELA,,,9/9/26,FALSE,1 SUMMIT DRIVE,PIONEER,95666,S,7/13/11,FALSE,C6549054,1897493270,03780,03780-0009,FALSE,TRUE,
9883683,SHAW,CAROL,,III,3/3/97,TRUE,2 SOUTHRIDGE TERRACE,ROBBINS,95676,S,1/8/12,TRUE,C7109923,1851707175,03780,03780-0006,TRUE,TRUE,
1298540,BAILEY,KELLY,,,9/27/80,TRUE,0543 VICTORIA DRIVE,CEDAR RAVINE,95667,S,3/28/07,TRUE,D1705256,1925871031,03780,03780-0004,TRUE,TRUE,PB
8743785,HOLMES,NICOLE,WAYNE,,8/16/85,TRUE,367 NORTHRIDGE CIRCLE,ROBBINS,95676,A,11/30/05,TRUE,E0901519,1134666801,03780,03780-0004,FALSE,TRUE,
9517370,DANIELS,WAYNE,,,8/29/76,FALSE,877 OAK STREET,RNCHO CORDOVA,95670,A,8/17/02,FALSE,E7963137,1654002087,03780,03780-0002,TRUE,TRUE,PB
2518461,HUNTER,NICOLE,,,12/29/27,TRUE,935 DAPIN TRAIL,MOUNT AUKUM,95675,S,6/11/10,TRUE,E9698752,1054576088,03780,03780-0004,FALSE,FALSE,
5259497,MORALES,TERESA,LOUISE,JR,2/28/57,FALSE,138 TRUAX AVENUE,RESCUE,95672,A,11/30/03,FALSE,F2876507,1266051269,03780,03780-0001,FALSE,FALSE,
8998837,GRAHAM,PAMELA,,,6/29/69,TRUE,4 UPHAM WAY,PLEASANT GRV,95668,A,7/6/06,TRUE,F3799085,1197338642,03780,03780-0007,TRUE,FALSE,
9906340,RIVERA,JUDY,HOWARD,,8/25/97,TRUE,08485 BLUEJAY TERRACE,PILOT HILL,95664,S,11/25/12,TRUE,F4998378,1802851085,03780,03780-0001,TRUE,FALSE,
3283861,TAYLOR,RONALD,,,10/4/58,FALSE,78459 EAGLE CREST POINT,RESCUE,95672,S,5/26/02,TRUE,F5028514,1929008073,03780,03780-0009,FALSE,TRUE,
7331183,KING,LARRY,,,11/8/24,FALSE,54287 WELCH COURT,MOUNT AUKUM,95675,S,8/19/09,FALSE,G1681118,1554544392,03780,03780-0008,FALSE,TRUE,
9346654,FREEMAN,RONALD,,,3/30/68,FALSE,9 WAUBESA TRAIL,GOLD RIVER,95670,S,6/19/15,FALSE,G5280141,1526147659,03780,03780-0007,TRUE,TRUE,
8212025,GONZALEZ,JOHN,,,8/30/63,TRUE,383 KINGSFORD LANE,GOLD HILL,95667,S,1/8/09,FALSE,H1647905,1507517456,03780,03780-0002,FALSE,FALSE,
7517383,TURNER,SHIRLEY,,,2/1/55,TRUE,378 BLACKBIRD COURT,SWANSBORO COUNTRY,95667,A,11/12/01,TRUE,H1858618,1607690249,03780,03780-0004,TRUE,FALSE,
6128886,RICE,ERIC,,,1/21/80,TRUE,65 ALGOMA TRAIL,ROCKLIN,95677,A,8/22/00,FALSE,H3560894,1993310237,03780,03780-0004,TRUE,FALSE,
7486082,ROBERTSON,ALAN,,,11/11/80,TRUE,2943 FOREST DALE ALLEY,RESCUE,95672,S,10/22/11,TRUE,H4113810,1483866750,03780,03780-0009,TRUE,TRUE,
1323004,OLIVER,HAROLD,JASON,,3/2/63,TRUE,4 CLEMONS AVENUE,RNCHO CORDOVA,95670,A,5/29/15,FALSE,I0277111,1567570694,03780,03780-0003,FALSE,FALSE,
6862099,LARSON,MATTHEW,DOUGLAS,,7/3/77,FALSE,7 REINKE TRAIL,REPRESA,95671,S,5/14/06,TRUE,I4024187,1344394663,03780,03780-0001,TRUE,TRUE,
